,NAME,CITY,STATE,ZIP,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,YEARS_IN_BUSINESS,ANNUAL_SALES,AVERAGE_CHECK,NUMBER_OF_ROOMS,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,% Share of F&B Purchases from Company
784,AMANTE GOURMET PIZZA,SEATTLE,WA,98115,53033.0,KING,7602.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,34571.1514163995,32028.1296637655,2543.02175263399,4693.39801099405,5739.22946770499,4770.45927622538,13287.563876317,0.37648411620382527
785,DOMINO'S PIZZA,ELLENWOOD,GA,30294,13151.0,HENRY,520.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,187231.338,153259.835665179,33971.5023348214,32777.4249241071,17911.1611607143,39006.52875,35165.5797455357,0.4594142600590313
786,MCDONALD'S,MALAKOFF,TX,75148,48213.0,HENDERSON,1922.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,745949.4039,624713.982357841,121235.421542159,116974.071048586,63920.257403599,139204.116123393,203266.418543445,0.4298162830246881
787,SUSHI HOUSE,YULEE,FL,32097,12089.0,NASSAU,3600.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,SUSHI,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,95392.3505274159,89570.643855865,5821.70667155088,14306.6515557961,18477.5907401397,13283.1757137276,35403.4600423047,0.8629060155405139
788,PAPA JOHN'S,CIRCLEVILLE,OH,43113,39129.0,PICKAWAY,1840.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,208718.208,170848.099469388,37870.1085306122,36538.9975102041,19966.6653061225,43482.96,39201.2195510204,0.7328967698439989
789,WATCH HILL RESTAURANT CORP,RYE,NY,10580,36119.0,WESTCHESTER,5602.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AMERICAN AND AMERICAN TRADITIONAL,AMERICAN TRADITIONAL,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,113246.357113981,102738.572080292,10507.7850336889,16008.2501235261,17146.2773834924,21293.754508703,37858.3735148793,0.5752894727805165
790,PEONY ASIAN BISTRO,DURHAM,NC,27707,37063.0,DURHAM,6640.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,ASIAN UNCLASSIFIED,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,42755.6120039362,40146.2766612871,2609.33534264908,6412.35528439284,8281.80347884275,5953.62525250935,15868.1130383783,0.5679382497361563
791,ARBY'S,CROOKSTON,MN,56716,27119.0,POLK,2985.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$5 TO $7,NOT APPLICABLE,308375.4402,263938.182444829,44437.2577551712,49513.6994523679,46423.6914627699,67612.3176771562,65000.5252097578,0.6992372914525259
792,CAFE INDIGO,DAVENPORT,IA,52807,19163.0,SCOTT,1960.0,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,47448.0597878678,43008.8244899049,4439.23529796288,5857.60083598913,7674.10406889995,10889.0659550928,14741.048153101,0.5567075447832244
793,CAFE KILI,TAMPA,FL,33617,12057.0,HILLSBOROUGH,8280.0,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,104728.398542251,95311.0871753846,9417.3113668661,13632.458131567,16256.7643817664,19868.0884694302,35962.2852073789,0.7480111711338459
794,CRISTY'S PIZZA,AMANDA,OH,43102,39045.0,FAIRFIELD,1840.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,161633.7342,132306.695054656,29327.0391453444,28296.2117588648,15462.4107971939,33673.694625,30357.866531824,0.1057698023977569
795,CRACKER BARREL OLD COUNTRY STORE,FLORIDA CITY,FL,33034,12086.0,MIAMI-DADE,4992.0,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",AMERICAN AND AMERICAN TRADITIONAL,AMERICAN TRADITIONAL,501+ UNITS,OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$7 TO $10,NOT APPLICABLE,876546.434315393,812653.805942242,63892.6283731517,118365.759378356,127518.667198154,192388.790581187,322217.900529969,0.41784502480217567
796,MAIN STREET STATION,MONTICELLO,IN,47960,18181.0,WHITE,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>",NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,156962.4156,132447.230161966,16133.3140131824,22586.8174473339,21895.5033769133,26986.6801138615,38453.247931896,0.4895782423013596
797,PANDA EXPRESS,AMERICAN CANYON,CA,94503,6055.0,NAPA,7362.0,LSR - QUICK CASUAL,OTHER ASIAN,ASIAN UNCLASSIFIED,501+ UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,380259.2106,341896.345860275,38362.8647397246,61461.7748316857,58295.3161547561,64750.020380805,125643.456475606,0.834098433625748
798,700 BILTMORE HILLSIDE SUITES,ASHEVILLE,NC,28803,37021.0,BUNCOMBE,480.0,4* HOTELS WITHOUT RESTAURANT-UPPER SCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",NOT APPLICABLE,251 - 500,156962.4156,132447.230161966,16133.3140131824,22586.8174473339,21895.5033769133,26986.6801138615,38453.247931896,0.4895782423013596
799,APPLEBEE'S,SICKLERVILLE,NJ,8081,34007.0,CAMDEN,6162.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,501+ UNITS,OVER 50,5 YEARS PLUS,"$1,000,001 - $2,500,000",$10 TO $15,NOT APPLICABLE,652388.50737937,595282.0889974,57106.4183819705,80053.6310040451,105168.495632765,135889.356830396,232237.751194741,0.4210933534765029
800,ATHENS RESTAURANT,FLORENCE,SC,29501,45041.0,FLORENCE,2655.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",EUROPEAN,GREEK,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,131357.298477032,123340.684391389,8016.61408564259,19700.5639155678,25444.0360109526,18291.215881608,48751.3185510628,0.5097341704107912
801,CROWN FRIED CHICKEN,SICKLERVILLE,NJ,8081,34007.0,CAMDEN,6162.0,LSR - QUICK CASUAL,CHICKEN,FRIED CHICKEN,101-250 UNITS,1 TO 4,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,36272.034,32612.6903328707,3659.34366712928,5862.69451008861,5560.65344550016,6176.35253869969,11984.834550016,0.06183264304967795
802,GOLDEN DRAGON,KENOSHA,WI,53144,55059.0,KENOSHA,1602.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,77781.8003704783,73034.8492403464,4746.95113013186,11665.4753670537,15066.4101086794,10830.9452061799,28867.564812163,0.4163411457947518
803,K BURGER,FLUSHING,NY,11367,36081.0,QUEENS,5602.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,97952.2308,82032.545188689,15919.6856113111,15360.1184544987,8393.50735218509,18279.1937892031,26691.3533799486,0.7785983997788483
804,MAMA OSAS AFRICAN RESTAURANT,CHICAGO,IL,60640,17031.0,COOK,1602.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ETHNIC FOOD,AFRICAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,124285.91575804,116700.861600679,7585.05415736076,18640.0196683724,24074.3023255363,17306.5413382503,46126.8794408876,0.45346482748189
805,SOTTO SANTI RESTAURANT,BETHLEHEM,PA,18015,42095.0,NORTHAMPTON,240.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,181622.388145671,168262.414153,13359.9739926706,24657.1525781035,30151.5141768209,25062.0002748511,69807.3099963353,0.3214552672611446
806,RED ONION INDIAN BISTRO,KILLEEN,TX,76541,48027.0,BELL,3810.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,INDIAN / PAKISTANI / BANGLADESHI / SRI LANKAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,158481.597386892,148809.612497914,9671.98488897855,23768.5829029719,30698.0389954537,22068.2150491439,58818.1009222004,0.19436678054526102
807,KING CUISINE,COLUMBUS,OH,43231,39049.0,FRANKLIN,1840.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,113584.013152268,103641.507876336,9942.50527593181,13937.7266368102,18310.3467581624,23658.9981566021,40433.7223721468,0.8713345432239746
808,RANCH HOUSE CAFE,RICE,TX,75155,48349.0,NAVARRO,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>","FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,53764.1157950385,48733.9509860208,5030.16480901766,6637.33630068809,8695.64364966953,12338.5656974559,16703.3051169398,0.4218802528204828
809,WEST END PUB,DALLAS,TX,75202,48113.0,DALLAS,1922.0,"BREWPUBS, ENGLISH AND IRISH PUBS, MICRO-BREWERY, WITH LIMITED FOOD",SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",NOT APPLICABLE,NOT APPLICABLE,156962.4156,132447.230161966,16133.3140131824,22586.8174473339,21895.5033769133,26986.6801138615,38453.247931896,0.4895782423013596
810,TILDEN SEAFOOD,LITCHFIELD,CT,6759,9005.0,LITCHFIELD,3280.0,FSR - UPSCALE CASUAL DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",SEAFOOD & FISH,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,96090.5044398212,90677.2937490451,5413.21069077611,9022.01781796018,16612.5421421373,12859.3827298659,46770.1403683056,0.4840822556481409
811,ANAMAR RESTAURANT,SAN FERNANDO,CA,91340,6037.0,LOS ANGELES,4472.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,42419.7065703554,38706.5241895406,3713.18238081479,5205.25959404796,6838.2822117885,8835.81880670326,15100.5990277376,0.8314120156307734
812,BYTES & COFFEE,CHICAGO,IL,60657,17031.0,COOK,1602.0,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,100337.937,70136.217963,30201.719037,27091.24299,12943.593873,12040.55244,0.0,0.4903975696425218
813,JUMPIN' JUICE & JAVA,RICHMOND,VA,23229,51087.0,HENRICO,6760.0,"LSR - SMOOTHIE, JUICE",BEVERAGES,SMOOTHIE / JUICE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,64197.2982,44873.9114418,19323.3867582,17333.270514,8281.4514678,7703.675784,0.0,0.10921723678397421
814,SUBWAY,TEMPE,AZ,85281,4013.0,MARICOPA,6200.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,140672.5785,120401.497165394,20271.0813346058,22586.8174473339,21177.2389439342,30842.9201101038,29651.4906608016,0.061363176162104294
815,GINZA SUSHI,BELVEDERE TIBURON,CA,94920,6041.0,MARIN,7362.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,JAPANESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,81932.3451615036,76932.0901326117,5000.25502889195,12287.9613186381,15870.3746569179,11408.8994704586,30407.9781246605,0.8077340273287036
816,PHO SAIGON,PORT HUENEME,CA,93041,6111.0,VENTURA,4472.0,LSR - DELIVERY AND TAKE AWAY ONLY,OTHER ASIAN,VIETNAMESE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,88203.1032,77213.5507969664,10989.5524030336,12489.8652093608,10129.5004758397,16685.0073875623,29069.7551391549,0.42957935272148784
817,TOWN PLACE HOTEL,NEWBURY PARK,CA,91320,6111.0,VENTURA,4472.0,2* HOTELS WITHOUT RESTAURANT-MIDSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",NOT APPLICABLE,101 - 250,156962.4156,132447.230161966,16133.3140131824,22586.8174473339,21895.5033769133,26986.6801138615,38453.247931896,0.4895782423013596
818,LITTLE CAESARS,POINT PLEASANT,WV,25550,54053.0,MASON,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>","LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,10 TO 19,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,158076.279,129394.709245217,28681.5697547832,27673.4302203444,15122.0930165816,32932.558125,29689.7092892219,0.4973596596857246
819,BENNYS PIZZERIA,KINGSTON,NY,12401,36111.0,ULSTER,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>",LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,196099.152796428,180421.672226427,15677.4805700009,31728.2344869066,26129.1342833349,34098.520239752,57857.3687702415,0.7291100875679899
820,PANE E VINO,NEW YORK,NY,10065,36061.0,NEW YORK,5602.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,116626.861673843,108047.898173156,8578.96350068713,15833.3251333028,19361.470295923,16093.2937242327,44826.0127503436,0.5584887587685061
821,HAMPTON INN,GREENFIELD,IN,46140,18059.0,HANCOCK,3480.0,2* HOTELS WITHOUT RESTAURANT-MIDSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,501+ UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",NOT APPLICABLE,101 - 250,156962.4156,132447.230161966,16133.3140131824,22586.8174473339,21895.5033769133,26986.6801138615,38453.247931896,0.4895782423013596
822,POTBELLY SANDWICH SHOP,ASHBURN,VA,20147,51107.0,LOUDOUN,8872.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,101-250 UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,79335.0369,67902.7662838483,11432.2706161517,12738.2750408446,11943.3158258142,17394.4647288799,16722.5349161756,0.5932021431204391
823,BBQ 4 U CATERING INC,BAKERSFIELD,CA,93308,6029.0,KERN,680.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",BBQ,BARBECUE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$1,000,001 - $2,500,000",$15 TO $20,NOT APPLICABLE,330726.364932415,310542.4416457,20183.9232867152,49601.323766975,64062.01738827,46052.9213744145,122744.198891045,0.49685029846209416
824,GLACIER HOMEMADE ICE CREAM AND GELATO,LONGMONT,CO,80501,8013.0,BOULDER,2082.0,"LSR - ICE CREAM PARLORS, FROZEN DESSERTS",FROZEN DESSERT,ICE CREAM / DAIRY,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,25659.9378,21015.4890582,4644.4487418,3592.391292,3310.1319762,9494.176986,0.0,0.05069049074083609
825,STARBUCKS,NORFOLK,VA,23521,51710.0,NORFOLK CITY,5720.0,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,193611.8394,135334.6757406,58277.1636594,52275.196638,24975.9272826,23233.420728,0.0,0.7116452537326003
826,STARBUCKS,MIRAMAR BEACH,FL,32550,12131.0,WALTON,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>","LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,282492.0,197461.908,85030.092,76272.84,36441.468,33899.04,0.0,0.26307494406036636
827,STARBUCKS,ITHACA,NY,14850,36109.0,TOMPKINS,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>","LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,233991.345,163559.950155,70431.394845,63177.66315,30184.883505,28078.9614,0.0,0.44434312168021006
828,STARBUCKS,SONORA,CA,95370,6109.0,TUOLUMNE,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>","LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,195748.1232,136827.9381168,58920.1850832,52851.993264,25251.5078928,23489.774784,0.0,0.5565678504936713
829,STARBUCKS,MURFREESBORO,TN,37129,47149.0,RUTHERFORD,5360.0,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,184421.6808,128910.7548792,55510.9259208,49793.853816,23790.3968232,22130.601696,0.0,0.34459570770462067
830,BULLY'S,WICHITA FALLS,TX,76310,48485.0,WICHITA,9080.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,222699.182413193,206317.637628951,16381.5447842419,30233.7601429226,36970.7590801649,30730.1705909299,85595.3443921209,0.7092780931016438
831,OKOBOJI GRILL,DES MOINES,IA,50320,19153.0,POLK,2120.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),OVER 50,5 YEARS PLUS,"$1,000,001 - $2,500,000",$15 TO $20,NOT APPLICABLE,651984.684363446,606238.450477285,45746.2338861619,84473.2043718016,105934.400515927,132317.149159269,229699.34369295,0.26377952467292887
832,EL PAISSA RESTAURANT,BOSTON,MA,2128,25025.0,SUFFOLK,1122.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",LATIN AMERICAN,OTHER LATIN AMERICA,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$10 TO $15,NOT APPLICABLE,388044.115602126,364362.143157095,23681.9724450305,58197.6638535721,75164.5212385751,54034.2925163551,144016.834320724,0.1927033175546644
833,CHIPOTLE MEXICAN GRILL,GLEN ELLYN,IL,60137,17043.0,DU PAGE,1602.0,LSR - QUICK CASUAL,MEXICAN,MEXICAN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$7 TO $10,NOT APPLICABLE,642627.7506,577795.549861557,64832.2007384435,103868.732188363,98517.5029210633,109425.777965944,212334.033106331,0.8400161895629293
834,EL POLLO LOCO,SAN BERNARDINO,CA,92408,6071.0,SAN BERNARDINO,4472.0,LSR - QUICK CASUAL,MEXICAN,MEXICAN,251-500 UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,449255.151,403931.555644497,45323.5953555034,72613.6755219387,68872.6803497384,76498.555123839,148440.769973844,0.18658531171328951
835,JACK IN THE BOX,FONTANA,CA,92336,6071.0,SAN BERNARDINO,4472.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,456416.6535,382237.5401491,74179.1133508997,71571.7631452442,39110.2530848329,85173.4400514139,124370.604809769,0.3506438418867417
836,TACO BELL,CHILLICOTHE,OH,45601,39141.0,ROSS,"<bound method NDFrame.ffill of 0      6162.0
1      7362.0
2      7362.0
3      6640.0
4      7362.0
        ...  
995    1922.0
996    4472.0
997    5602.0
998    2710.0
999    2162.0
Name: MSA, Length: 1000, dtype: object>","LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,438286.6503,358763.339068909,79523.3112310905,76728.1157572385,41927.9321077806,91309.7188125,82318.5067049426,0.9095359203723832
837,TACO BELL,AUSTIN,TX,78748,48453.0,TRAVIS,640.0,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,438286.6503,358763.339068909,79523.3112310905,76728.1157572385,41927.9321077806,91309.7188125,82318.5067049426,0.45806018475396293
838,TELLOS GRILL & CAFE,PORT WASHINGTON,WI,53074,55089.0,OZAUKEE,5082.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,50608.0631532769,47519.5000005216,3088.56315275536,7590.04177425704,9802.83087613659,7047.06186271403,18782.4341444499,0.27006187188528874
839,BONEFISH GRILL,NEW PORT RICHEY,FL,34655,12101.0,PASCO,8280.0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",SEAFOOD & FISH,101-250 UNITS,OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$20 TO $30,NOT APPLICABLE,857945.98039252,803554.308780945,54391.6716115748,111487.901480079,149852.56119874,142840.743495591,344480.586873307,0.707503042573303
840,HANG OUT,SANTA MARIA,CA,93455,6083.0,SANTA BARBARA,7480.0,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,30904.6248,21602.3327352,9302.2920648,8344.248696,3986.6965992,3708.554976,0.0,0.34580820961629366
